ogc_fid,sector,cod_col,name,NEIGHBORHOOD,alias,AliasType,GISID,uid
1558,9,907,COLONIA LA JOYA,LA JOYA,LA JOYA,Default,536,09-JOYXXX-001
1558,9,907,COLONIA LA JOYA,LA JOYA,COL. LA JOYA,Default,536,09-JOYXXX-001
1086,36,3609,LAS CASITAS,ALDEA LQAS CASITAS,LAS CASITAS,Default,213,36-ALDLQA-001
11012,7,721,COLONIA LA LAGUNA,LA LAGUNA,LA LAGUNA,Default,513,07-LAGXXX-001
24,2,209,BARRIO LA LEONA,LA LEONA,LA LEONA,Default,242,02-LEOXXX-001
3636,9,941,COLONIA LA LEONA DEL RINCON,LA LEONA DEL RINCON,LA LEONA DEL RINCON,Default,604,09-LEORIN-001
10393,18,1809,COLONIA LA LIBERNTAD,LA LIBERNTAD,LA LIBERNTAD,Default,984,18-LIBXXX-001
3520,18,1809,COLONIA LA LIBERTAD,LA LIBERTAD,LA LIBERTAD,Default,1042,18-LIBXXX-002
10556,18,1809,LA LIBERTAD,LA LIBERTAD,LA LIBERTAD,Default,1215,18-LIBXXX-003
11661,16,1627,LA LOMA,LA LOMA,LA LOMA,Default,36,16-LOMXXX-001
5546,17,1735,LA LOMA,LA LOMA,LA LOMA,Default,161,17-LOMXXX-001
3701,17,1735,COLONIA LA LOMA,LA LOMA,LA LOMA,Default,1160,17-LOMXXX-002
15,1,109,BARRIO LA MERCED,LA MERCED,LA MERCED,Default,862,01-MERXXX-001
296,1,115,BARRIO LA MONCADA,LA MONCADA,LA MONCADA,Default,995,01-MONXXX-001
1838,32,3216,LA MONTA√ëITA,LA MONTAÑITA,LA MONTAÑITA,Default,353,32-MONXXX-001
10,31,3110,LA MONTA√ëITA,LA MONTAÑITA,LA MONTAÑITA,Default,457,31-MONXXX-001
21,5,505,BARRIO LA PAGODA,LA PAGODA,LA PAGODA,Default,1008,05-PAGXXX-001
1168,1,118,BARRIO LA PEDRERA,LA PEDRERA,LA PEDRERA,Default,1000,01-PEDXXX-001
6684,21,2141,COLONIA LA PE√ëA,LA PEÑA,LA PEÑA,Default,66,21-PEÑXXX-001
14842,21,2121,LA PE√ëA VIEJA,LA PEÑA VIEJA,LA PEÑA VIEJA,Default,912,21-PE√ëVIE-001
157,1,110,BARRIO LA PLAZUELA,LA PLAZUELA,LA PLAZUELA,Default,964,01-PLAXXX-001
6649,21,2110,COLONIA LA POPULAR,LA POPULAR,LA POPULAR,Default,92,21-POPXXX-001
4646,21,2110,LA POPULAR,LA POPULAR,LA POPULAR,Default,341,21-POPXXX-002
1698,24,2406,COLONIA LA PRADERA,LA PRADERA,LA PRADERA,Default,414,24-PRAXXX-001
2999,12,1220,COLONIA LA PRIMAVERA,LA PRIMAVERA,LA PRIMAVERA,Default,992,12-PRIXXX-001
1,3,305,COLONIA LA REFORMA,LA REFORMA,LA REFORMA,Default,687,03-REFXXX-001
961,56,5614,LA RINCONADA CERRO GRANDE,LA RINCONADA CERRO GRANDE,LA RINCONADA CERRO GRANDE,Default,769,56-RINCER-001
665,1,111,BARRIO LA RONDA,LA RONDA,LA RONDA,Default,1274,01-RONXXX-001
2028,24,2415,COLONIA LA ROSA,LA ROSA,LA ROSA,Default,412,24-ROSXXX-001
8219,13,1317,COLONIA LA SOLEDAD,LA SOLEDAD,LA SOLEDAD,Default,7,13-SOLXXX-001
9032,25,2501,LA SOLEDAD,LA SOLEDAD,LA SOLEDAD,Default,125,25-SOLXXX-001
24337,13,1302,LA SOLEDAD,LA SOLEDAD,LA SOLEDAD,Default,193,13-SOLXXX-002
13231,13,1317,BARRIO LA SOLEDAD,LA SOLEDAD,LA SOLEDAD,Default,1379,13-SOLXXX-003
24665,13,1317,LA SOLEDAD (LA HUERTA),LA SOLEDAD (LA HUERTA),LA SOLEDAD (LA HUERTA),Default,94,13-SOLHUE-001
41,30,3002,COLONIA LA SOSA,LA SOSA,LA SOSA,Default,2,30-SOSXXX-001
11339,16,1604,LA SOSA,LA SOSA,LA SOSA,Default,148,16-SOSXXX-001
7378,29,2914,COLONIA LA SOSA,LA SOSA,LA SOSA,Default,864,29-SOSXXX-001
11285,16,1604,COLONIA LA SOSA,LA SOSA,LA SOSA,Default,1106,16-SOSXXX-003
1958,25,2541,COLONIA NUEVA AUSTRALIA,NUEVA AUSTRALIA,NUEVA AUSTRALIA,Default,1213,25-NUEAUS-001
43,30,3019,EL TRAPICHE-ALDEA LA MONTA√ëITA,EL TRAPICHE-ALDEA LA MONTAÑITA,EL TRAPICHE-ALDEA LA MONTAÑITA,Default,1147,30-TRAALD-001
6098,18,1818,RESIDENCIAL ALTOS DEL TRAPICHE,RESIDENCIAL ALTOS DEL TRAPICHE,RESIDENCIAL ALTOS DEL TRAPICHE,Default,1329,18-ALTTRA-003
7,17,1726,RESIDENCIAL EL TRAPICHE,EL TRAPICHE,EL TRAPICHE,Default,311,17-TRAXXX-001
4425,2222,2201,LA TRINIDAD,LA TRINIDAD,LA TRINIDAD,Default,54,2222-TRIXXX-001
168,22,2201,COLONIA LA TRINIDAD,LA TRINIDAD,LA TRINIDAD,Default,1018,22-TRIXXX-001
1461,24,2401,COLONIA LA TRINIDAD,LA TRINIDAD,LA TRINIDAD,Default,1095,24-TRIXXX-001
11911,16,1603,COLONIA LA TRINIDAD,LA TRINIDAD,LA TRINIDAD,Default,1300,16-TRIXXX-002
10670,16,1605,COLONIA LA UNION,LA UNION,LA UNION,Default,653,16-UNIXXX-002
2145,22,0,LA VEGA,LA VEGA,LA VEGA,Default,375,22-VEGXXX-001
268,47,4704,LA VENTA,LA VENTA,LA VENTA,Default,603,47-VENXXX-001
118,46,4612,LA VENTA - LLANO DE ILAMAPA,LA VENTA - LLANO DE ILAMAPA,LA VENTA - LLANO DE ILAMAPA,Default,671,46-VENLLA-001
1099,4,408,COLONIA LARA,LARA,LARA,Default,664,04-LARXXX-001
1846,4,0,COLONIA LARA NORTE,LARA NORTE,LARA NORTE,Default,581,04-LARNOR-001
10791,16,1639,COLONIA LAS ANONAS,LAS ANONAS,LAS ANONAS,Default,1244,16-ANOXXX-001
6343,7,742,COLONIA LAS AYESTAS,LAS AYESTAS,LAS AYESTAS,Default,1219,07-AYEXXX-001
2556,19,1911,COLONIA LAS BRISAS,LAS BRISAS,LAS BRISAS,Default,1355,19-BRIXXX-001
603,41,4121,RESIDENCIAL CAMPO VERDE,CAMPO VERDE,CAMPO VERDE,Default,480,41-CAMVER-001
125,23,0,RESIDENCIAL LAS CANARIAS,LAS CANARIAS,LAS CANARIAS,Default,1321,23-CANXXX-001
3413,2,207,COLONIA  LAS CANTERAS,LAS CANTERAS,LAS CANTERAS,Default,270,02-CANXXX-001
2977,2,207,COLONIA LAS CANTERAS,LAS CANTERAS,LAS CANTERAS,Default,1294,02-CANXXX-002
1086,36,3609,LAS CASITAS,ALDEA LQAS CASITAS,ALDEA LAS CASITAS,Default,213,36-ALDLQA-001
1503,36,3611,LAS CASITAS ( LA POZA ),LAS CASITAS ( LA POZA ),LAS CASITAS ( LA POZA ),Default,1336,36-CASPOZ-001
1081,36,3609,LAS CASITAS ( LAS CASITAS ),LAS CASITAS ( LAS CASITAS ),LAS CASITAS ( LAS CASITAS ),Default,468,36-CASCAS-001
5387,19,1904,COLONIA LAS COLINAS,LAS COLINAS,LAS COLINAS,Default,427,19-COLXXX-001
37,34,3427,LAS CRUCITAS,LAS CRUCITAS,LAS CRUCITAS,Default,400,34-CRUXXX-001
6989,9,0,COLONIA LAS CRUCITAS,LAS CRUCITAS,LAS CRUCITAS,Default,1354,09-CRUXXX-001
3346,6,625,BARRIO LAS CRUCITAS,LAS CRUCITAS,LAS CRUCITAS,Default,1377,06-CRUXXX-001
759,2,0,COLONIA LAS DELICIAS,LAS DELICIAS,LAS DELICIAS,Default,244,02-DELXXX-001
3219,2,215,RESIDENCIAL LAS DELICIAS,LAS DELICIAS,LAS DELICIAS,Default,531,02-DELXXX-002
1686,1,123,BARRIO LAS DELICIAS,LAS DELICIAS,LAS DELICIAS,Default,1378,01-DELXXX-001
865,56,5601,LAS FLORES,LAS FLORES,LAS FLORES,Default,152,56-FLOXXX-001
234,55,5510,LAS FLORES,LAS FLORES,LAS FLORES,Default,197,55-FLOXXX-001
13322,21,2117,COLONIA LAS GRANJITAS,LAS GRANJITAS,LAS GRANJITAS,Default,1062,21-GRAXXX-001
59,23,2319,RESIDENCIAL LAS HADAS,LAS HADAS,LAS HADAS,Default,291,23-HADXXX-001
6178,23,0,RESIDENCIAL LAS HADAS AMPLIACION FEHCOVIL,LAS HADAS AMPLIACION FEHCOVIL,LAS HADAS AMPLIACION FEHCOVIL,Default,717,23-HADAMP-001
736,3,310,COLONIA LAS JACARANDAS,LAS JACARANDAS,LAS JACARANDAS,Default,781,03-JACXXX-002
698,42,4205,"LAS LIMAS, ZAMBRANO","LAS LIMAS, ZAMBRANO","LAS LIMAS, ZAMBRANO",Default,1335,42-LIMZAM-001
1,35,3539,RESIDENCIAL LAS MARGARITAS,LAS MARGARITAS,LAS MARGARITAS,Default,286,35-MARXXX-001
1585,10,1031,LAS MARIAS,LAS MARIAS,LAS MARIAS,Default,434,10-MARXXX-001
114,50,5004,LAS MATAS,LAS MATAS,LAS MATAS,Default,1140,50-MATXXX-001
3408,7,736,LAS MERCEDES,LAS MERCEDES,LAS MERCEDES,Default,182,07-MERXXX-001
968,10,1003,COLONIA LAS MINITAS,LAS MINITAS,LAS MINITAS,Default,686,10-MINXXX-001
831,56,5603,LAS NUEVAS FLORES,LAS NUEVAS FLORES,LAS NUEVAS FLORES,Default,776,56-NUEFLO-001
2024,55,5510,LAS NUEVAS FLORES,LAS NUEVAS FLORES,LAS NUEVAS FLORES,Default,817,55-NUEFLO-002
2617,20,2021,COLONIA LAS PALMAS,COLONIA LAS PALMAS,COLONIA LAS PALMAS,Default,395,20-PALXXX-001
2182,20,2035,RESIDENCIAL LAS PALMAS,RESIDENCIAL LAS PALMAS,RESIDENCIAL LAS PALMAS,Default,848,20-PALXXX-002
4133,20,2004,LAS PALMAS,LAS PALMAS,LAS PALMAS,Default,1043,20-PALXXX-003
40,4,411,COLONIA LAS PALOMAS,LAS PALOMAS,LAS PALOMAS,Default,955,04-PALXXX-002
7056,9,918,LAS PAVAS,LAS PAVAS,LAS PAVAS,Default,227,09-PAVXXX-001
14153,7,719,COLONIA LAS PAVAS,LAS PAVAS,LAS PAVAS,Default,640,07-PAVXXX-001
1028,36,0,LAS TAPIAS,LAS TAPIAS,LAS TAPIAS,Default,931,36-TAPXXX-001
2398,24,2417,COLONIA LAS TORRES,LAS TORRES,LAS TORRES,Default,706,24-TORXXX-001
326,23,2329,RESIDENCIAL LAS UVAS,LAS UVAS,LAS UVAS,Default,222,23-UVAXXX-001
13279,21,2117,LAS VEGAS,LAS VEGAS,LAS VEGAS,Default,271,21-VEGXXX-002
12609,21,0,RESIDENCIAL LAS VEGAS,LAS VEGAS,LAS VEGAS,Default,275,21-VEGXXX-003
15617,13,1323,LAS VEGAS,LAS VEGAS,LAS VEGAS,Default,331,13-VEGXXX-001
7883,25,0,COLONIA LAS VEGAS DEL CARRIZAL,LAS VEGAS DEL CARRIZAL,LAS VEGAS DEL CARRIZAL,Default,797,25-VEGCAR-001
24660,13,1330,LAS VEGAS DEL COUNTRY,LAS VEGAS DEL COUNTRY,LAS VEGAS DEL COUNTRY,Default,866,13-VEGCOU-001
12532,21,2137,COLONIA LAS VEGAS FECESITLIH,LAS VEGAS FECESITLIH,LAS VEGAS FECESITLIH,Default,68,21-VEGFEC-001
1188,6,602,BARRIO LEMPIRA,LEMPIRA,LEMPIRA,Default,744,06-LEMXXX-001
1451,10,1009,COLONIA LINDA VISTA,LINDA VISTA,LINDA VISTA,Default,74,10-LINVIS-001
1807,2,225,COLONIA LINTON,LINTON,LINTON,Default,764,02-LINXXX-001
11319,25,2518,COLONIA LIVERPOOL,LIVERPOOL,LIVERPOOL,Default,262,25-LIVXXX-001
104,46,4612,LLANO DE ILAMAPA,LLANO DE ILAMAPA,LLANO DE ILAMAPA,Default,722,46-LLAILA-001
83,46,4612,COLONIA LLANO DE ILAMAPA,LLANO DE ILAMAPA,LLANO DE ILAMAPA,Default,898,46-LLAILA-002
10043,23,2322,LLANO DEL POTRERO,LLANO DEL POTRERO,LLANO DEL POTRERO,Default,336,23-LLAPOT-001
786,41,4118,LLANO SAN MATIAS,LLANO SAN MATIAS,LLANO SAN MATIAS,Default,260,41-LLASAN-001
14711,23,2322,COLONIA LLANOS DEL POTRERO,LLANOS DEL POTRERO,LLANOS DEL POTRERO,Default,1238,23-LLAPOT-002
1361,15,1510,LO DE PONCE,LO DE PONCE,LO DE PONCE,Default,688,15-LOPONX-001
21,21,2104,COLONIA LOARQUE SUR,LOARQUE SUR,LOARQUE SUR,Default,40,21-LOASUR-001
21,21,2104,COLONIA LOARQUE SUR,LOARQUE SUR,COL. LOARQUE SUR,Agency variations,40,21-LOASUR-001
14604,21,0,COLONIA LOMAS DE LOARQUE,LOMAS DE LOARQUE,LOMAS DE LOARQUE,Default,508,21-LOMLOA-001
1234,10,1026,COLONIA LOMA ALTA,LOMA ALTA,LOMA ALTA,Default,283,10-LOMALT-001
3568,17,1724,LOMA ALTA II ETAPA,LOMA ALTA II,LOMA ALTA II,Default,1123,17-LOMALT-001
1616,9,923,COLONIA LOMA LA MINITA,LOMA LA MINITA,LOMA LA MINITA,Default,79,09-LOMMIN-001
696,11,1109,COLONIA LOMA LINDA NORTE,LOMA LINDA NORTE,LOMA LINDA NORTE,Default,980,11-LOMLIN-002
214,11,1110,COLONIA LOMA LINDA SUR,LOMA LINDA SUR,LOMA LINDA SUR,Default,600,11-LOMLIN-001
9483,21,2150,COLONIA LOMA SUR,LOMA SUR,LOMA SUR,Default,534,21-LOMSUR-001
6612,19,1927,COLONIA LOMA VERDE,LOMA VERDE,LOMA VERDE,Default,543,19-LOMVER-001
3208,17,1729,RESIDENCIAL LOMAS DE CARRARA,LOMAS DE CARRARA,LOMAS DE CARRARA,Default,607,17-LOMCAR-001
4449,28,2824,LOMAS DE GERMANIA,LOMAS DE GERMANIA,GERMANIA,Default,741,28-LOMGER-001
2478,28,2824,RESIDENCIAL LOMAS DE GERMANIA,LOMAS DE GERMANIA,RESIDENCIAL LOMAS DE GERMANIA,Agency variations,1037,28-LOMGER-002
1304,20,2007,COLONIA LOMAS DE JACALEAPA,LOMAS DE JACALEAPA,LOMAS DE JACALEAPA,Default,10,20-LOMJAC-001
9887,16,1648,RESIDENCIAL LOMAS DE LA FLORIDA,LOMAS DE LA FLORIDA,LOMAS DE LA FLORIDA,Default,158,16-LOMFLO-001
456,19,1913,COLONIA LA JOYA DEL FOSOVI,LA JOYA DEL FOSOVI,LA JOYA DEL FOSOVI,Agency variations,611,19-JOYFOS-002
218,12,1208,COLONIA LOMAS DE TILOARQUE,LOMAS DE TILOARQUE,LOMAS DE TILOARQUE,Default,1353,12-LOMTIL-001
2341,35,3536,RESIDENCIAL LOMAS DE MARIA AUXILIADORA,LOMAS DE MARIA AUXILIADORA,LOMAS DE MARIA AUXILIADORA,Default,1320,35-LOMMAR-001
4346,19,1919,COLONIA JARDIN DE MIRAFLORES,JARDIN DE MIRAFLORES,JARDIN DE MIRAFLORES,Default,4,19-JARMIR-001
2163,22,2221,COLONIA ALTOS DE SAN JOSE,ALTOS DE SAN JOSE,ALTOS DE SAN JOSE,Default,195,22-ALTSAN-001
3492,21,2106,COLONIA MIRADOR DE LOARQUE,MIRADOR DE LOARQUE,MIRADOR DE LOARQUE,Default,565,21-MIRLOA-001
723,28,2813,COLONIA LOMAS DE TONCONTIN,LOMAS DE TONCONTIN,LOMAS DE TONCONTIN,Default,1352,28-LOMTON-002
14225,21,2125,RESIDENCIAL LOMAS DE VISTA REAL,LOMAS DE VISTA REAL,LOMAS DE VISTA REAL,Default,868,21-LOMVIS-001
72,8,829,COLONIA LOMAS DEL BOSQUE,LOMAS DEL BOSQUE,LOMAS DEL BOSQUE,Default,1290,08-LOMBOS-001
955,10,1018,COLONIA LOMAS DEL CASTA√ëO SUR,LOMAS DEL CASTAÑO SUR,LOMAS DEL CASTAÑO SUR,Default,47,10-LOMCAS-001
1259,22,2213,COLONIA LOMAS DEL CORTIJO,LOMAS DEL CORTIJO,LOMAS DEL CORTIJO,Default,123,22-LOMCOR-001
16266,13,1336,COLONIA LOMAS DEL COUNTRY,LOMAS DEL COUNTRY,LOMAS DEL COUNTRY,Default,1169,13-LOMCOU-001
461,10,1006,COLONIA LOMAS DEL GUIJARRO,LOMAS DEL GUIJARRO,LOMAS DEL GUIJARRO,Default,623,10-LOMGUI-001
136,10,1030,RESIDENCIAL LOMAS DEL GUIJARRO SUR,LOMAS DEL GUIJARRO SUR,LOMAS DEL GUIJARRO SUR,Default,601,10-LOMGUI-002
6,10,1008,COLONIA LOMAS DEL MAYAB,LOMAS DEL MAYAB,LOMAS DEL MAYAB,Default,805,10-LOMMAY-001
1917,9,946,RESIDENCIAL LOMAS DEL MOLINO,LOMAS DEL MOLINO,LOMAS DEL MOLINO,Default,1134,09-LOMMOL-001
11321,25,2507,COLONIA LOMAS DEL NORTE,LOMAS DEL NORTE,LOMAS DEL NORTE,Default,883,25-LOMNOR-001
519,32,3220,LOMAS DEL PINAR,LOMAS DEL PINAR,LOMAS DEL PINAR,Default,298,32-LOMPIN-001
1938,32,3220,RESIDENCIAL LOMAS DEL PINAR II ETAPA,LOMAS DEL PINAR II,LOMAS DEL PINAR II,Default,939,32-LOMPIN-002
4200,28,2815,RESIDENCIAL LOMAS DEL PORTILLO,LOMAS DEL PORTILLO,LOMAS DEL PORTILLO,Default,724,28-LOMPOR-001
10920,16,1646,RESIDENCIAL LOMAS DEL PRADO,LOMAS DEL PRADO,LOMAS DEL PRADO,Default,672,16-LOMPRA-001
905,16,1652,RESIDENCIAL LOMAS DEL PRADO NORTE,LOMAS DEL PRADO NORTE,LOMAS DEL PRADO NORTE,Default,959,16-LOMPRA-002
2884,35,3537,RESIDENCIAL LOMAS DEL SUR,LOMAS DEL SUR,LOMAS DEL SUR,Default,588,35-LOMSUR-001
3801,27,0,LOMAS DEL TIZATILLO,LOMAS DEL TIZATILLO,LOMAS DEL TIZATILLO,Default,740,27-LOMTIZ-001
1242,28,2813,COLONIA LOMAS DEL TONCONTIN III ETAPA,LOMAS DEL TONCONTIN III,LOMAS DEL TONCONTIN III,Default,1116,28-LOMTON-001
855,20,2025,RESIDENCIAL LOMAS EL DORADO,LOMAS EL DORADO,LOMAS EL DORADO,Default,342,20-LOMDOR-001
6125,9,826,RESIDENCIAL LOS 3 HERMANOS,LOS 3 HERMANOS,LOS 3 HERMANOS,Default,1285,09-3HERXX-001
3510,10,1010,COLONIA LOS ALMENDROS,LOS ALMENDROS,LOS ALMENDROS,Default,1122,10-ALMXXX-001
8584,21,2142,COLONIA LOS ALPES,LOS ALPES,LOS ALPES,Default,1351,21-ALPXXX-001
8007,25,0,COLONIA LOS ANDES,LOS ANDES,LOS ANDES,Default,1038,25-ANDXXX-001
49,23,2315,COLONIA LOS ANGELES,LOS ANGELES,LOS ANGELES,Default,485,23-ANGXXX-001
840,15,1508,LOS ARCOS,LOS ARCOS,LOS ARCOS,Default,895,15-ARCXXX-001
109,4,401,COLONIA LOS CASTA√ëOS,LOS CASTAÑOS,LOS CASTAÑOS,Default,911,04-CASXXX-001
8039,25,2512,COLONIA LOS CENTENOS,LOS CENTENOS,LOS CENTENOS,Default,1350,25-CENXXX-002
147,50,5007,LOS CORRALITOS,LOS CORRALITOS,LOS CORRALITOS,Default,14,50-CORXXX-001
1104,1,114,BARRIO LOS DOLORES,LOS DOLORES,LOS DOLORES,Default,1286,01-DOLXXX-001
4726,23,,COLONIA LOS ENSUE√ëOS,LOS ENSUEÑOS,LOS ENSUEÑOS,Default,966,23-ENSXXX-002
4766,23,2351,RESIDENCIAL LOS EUCALIPTOS,LOS EUCALIPTOS,LOS EUCALIPTOS,Default,1206,23-EUCXXX-001
6643,23,2356,RESIDENCIAL LOS HIDALGOS,LOS HIDALGOS,LOS HIDALGOS,Default,1319,23-HIDXXX-001
10293,18,1808,LOS HIGUEROS,LOS HIGUEROS,LOS HIGUEROS,Default,82,18-HIGXXX-001
3296,18,1808,BARRIO LOS HIGUEROS,LOS HIGUEROS,LOS HIGUEROS,Default,557,18-HIGXXX-002
8699,35,3541,LOS HORCONES,LOS HORCONES,LOS HORCONES,Default,878,35-HORXXX-001
9878,35,0,LOS HORCONES VILLEDA MORALES,LOS HORCONES VILLEDA MORALES,LOS HORCONES VILLEDA MORALES,Default,124,35-HORVIL-001
55,53,5349,LOS JUTES,LOS JUTES,LOS JUTES,Default,446,53-JUTXXX-001
4070,27,2712,LOS JUTES,LOS JUTES,LOS JUTES,Default,1235,27-JUTXXX-001
1233,13,1302,COLONIA LOS LAURELES,LOS LAURELES,LOS LAURELES,Default,831,13-LAUXXX-001
987,13,1382,RESIDENCIAL LOS LAURELES REAL,LOS LAURELES REAL,LOS LAURELES REAL,Default,1230,13-LAUREA-001
9612,35,3530,LOS MATEADOS TIZATILLO,LOS MATEADOS TIZATILLO,LOS MATEADOS TIZATILLO,Default,1334,35-MATTIZ-001
7548,21,2149,RESIDENCIAL LOS MOLINOS,LOS MOLINOS,LOS MOLINOS,Default,1202,21-MOLXXX-001
202,55,5523,RESIDENCIAL LOS OLIVOS,LOS OLIVOS,LOS OLIVOS,Default,281,55-OLIXXX-001
5302,24,2422,COLONIA LOS OLMOS,LOS OLMOS,LOS OLMOS,Default,973,24-OLMXXX-001
13,23,2316,COLONIA LOS PERIODISTAS,LOS PERIODISTAS,LOS PERIODISTAS,Default,782,23-PERXXX-001
15114,20,2012,LOS PINOS,LOS PINOS,LOS PINOS,Default,479,20-PINXXX-001
1065,20,2001,COLONIA LOS PINOS,LOS PINOS,LOS PINOS,Default,825,20-PINXXX-002
670,26,2601,COLONIA LOS PINOS,LOS PINOS,LOS PINOS,Default,1071,26-PINXXX-001
391,20,2028,RESIDENCIAL LOS PORTALES,LOS PORTALES,LOS PORTALES,Default,823,20-PORXXX-001
6629,16,1609,COLONIA LOS PROCERES,LOS PROCERES,LOS PROCERES,Default,877,16-PROXXX-001
2331,17,1706,COLONIA LOS PROFESIONALES,LOS PROFESIONALES,LOS PROFESIONALES,Default,424,17-PROXXX-001
5008,7,734,BARRIO LOS PROFESORES,LOS PROFESORES,LOS PROFESORES,Default,1113,07-PROXXX-001
8083,29,0,COLONIA LOS QUEBRACHITOS,LOS QUEBRACHITOS,LOS QUEBRACHITOS,Default,1203,29-QUEXXX-001
9379,23,2303,COLONIA LOS ROBLES,LOS ROBLES,LOS ROBLES,Default,670,23-ROBXXX-001
318,19,1939,RESIDENCIAL LOS TULIPANES,LOS TULIPANES,LOS TULIPANES,Default,1085,19-TULXXX-001
2341,22,0,RESIDENCIAL LOS ZORZALES,LOS ZORZALES,LOS ZORZALES,Default,236,22-ZORXXX-001
259,22,2215,COLONIA LOS ZORZALES,LOS ZORZALES,LOS ZORZALES,Default,1349,22-ZORXXX-002
3122,8,836,LOTIFICACION CANTARERO,LOTIFICACION CANTARERO,LOTIFICACION CANTARERO,Default,667,08-LOTCAN-001
1915,17,1726,LOTIFICACION SUYAPA,LOTIFICACION SUYAPA,LOTIFICACION SUYAPA,Default,620,17-LOTSUY-001
3116,24,2431,COLONIA LUIS ANDRES ZUNIGA,LUIS ANDRES ZUNIGA,LUIS ANDRES ZUNIGA,Default,60,24-LUIAND-001
4491,21,2153,COLONIA LUIS FERNANDO CORDOBA,LUIS FERNANDO CORDOBA,LUIS FERNANDO CORDOBA,Default,1233,21-LUIFER-001
8716,18,1805,COLONIA LUIS LANDA,LUIS LANDA,LUIS LANDA,Default,1112,18-LUILAN-001
4957,19,0,MALL LAS CASCADAS,MALL LAS CASCADAS,MALL LAS CASCADAS,Default,325,19-MALCAS-001
11963,25,0,COLONIA MANANTIAL,MANANTIAL,MANANTIAL,Default,1384,25-MANXXX-001
1944,12,1215,COLONIA MARADIAGA,MARADIAGA,MARADIAGA,Agency variations,659,12-MARXXX-001
18,12,1203,COLONIA MARIA CRISTINA,MARIA CRISTINA,MARIA CRISTINA,Default,559,12-MARCRI-001
434,54,5406,COLONIA MARIA JOSE,MARIA JOSE,MARIA JOSE,Default,1170,54-MARJOS-001
1636,35,3505,MARIA MERCEDES,MARIA MERCEDES,MARIA MERCEDES,Default,87,35-MARMER-001
1461,9,921,COLONIA MARICHAL,MARICHAL,MARICHAL,Default,879,09-MARXXX-001
1308,25,2535,COLONIA MARY FLAKES DE FLORES,MARY FLAKES DE FLORES,MARY FLAKES DE FLORES,Default,220,25-MARFLA-001
1181,4,409,COLONIA MATAMOROS,MATAMOROS,MATAMOROS,Default,1296,04-MATXXX-001
1032,36,3620,MATEO,MATEO,MATEO,Default,632,36-MATXXX-001
1087,36,3628,MATEO (LA CIENEGUITA),MATEO (LA CIENEGUITA),MATEO (LA CIENEGUITA),Default,1387,36-MATCIE-001
16267,13,1335,COLONIA MAYANGLE,MAYANGLE,MAYANGLE,Default,26,13-MAYXXX-001
16479,13,1368,COLONIA PIEDRA BLANCA (ALTOS DE LA MAYANGLE,PIEDRA BLANCA (ALTOS DE LA MAYANGLE,PIEDRA BLANCA (ALTOS DE LA MAYANGLE,Default,748,13-PIEBLA-001
808,3,315,COLONIA MEJIA,MEJIA,MEJIA,Default,568,03-MEJXXX-001
13659,7,706,COLONIA MELGAR,MELGAR,MELGAR,Default,1256,07-MELXXX-001
210,12,0,METRO MALL,METRO MALL,METRO MALL,Default,814,12-METMAL-001
216,12,0,COLONIA MILENIUN,MILENIUN,MILENIUN,Default,454,12-MILXXX-001
236,8,827,COLONIA MINA DE AGUA O BRISAS DEL PICACHO,MINA DE AGUA O BRISAS DEL PICACHO,MINA DE AGUA O BRISAS DEL PICACHO,Default,615,08-MINAGU-001
3492,21,2106,COLONIA MIRADOR DE LOARQUE,MIRADOR DE LOARQUE,EL MIRADOR DE LOARQUE,Agency variations,565,21-MIRLOA-001
4417,23,2363,RESIDENCIAL MIRADOR DE LOS ANGELES,MIRADOR DE LOS ANGELES,MIRADOR DE LOS ANGELES,Default,1030,23-MIRANG-001
8283,35,3549,RESIDENCIAL MIRADOR DE LOS HIDALGOS,MIRADOR DE LOS HIDALGOS,MIRADOR DE LOS HIDALGOS,Default,204,35-MIRHID-001
434,32,3213,COLONIA  MIRADOR DE ORIENTE,MIRADOR DE ORIENTE,MIRADOR DE ORIENTE,Default,1017,32-MIRORI-001
4648,21,2122,COLONIA MIRADOR DE SAN ISIDRO,MIRADOR DE SAN ISIDRO,MIRADOR DE SAN ISIDRO,Default,1186,21-MIRSAN-001
3459,21,2107,COLONIA NUEVO LOARQUE,NUEVO LOARQUE,NUEVO LOARQUE,Default,1268,21-NUELOA-001
11569,13,1374,RESIDENCIAL MIRADOR DEL NORTE,MIRADOR DEL NORTE,MIRADOR DEL NORTE,Default,834,13-MIRNOR-001
518,12,1222,COLONIA MIRAFLOR,MIRAFLOR,MIRAFLOR,Default,932,12-MIRXXX-001
2444,19,1907,COLONIA MIRAFLORES SUR,MIRAFLORES SUR,MIRAFLORES SUR,Default,1181,19-MIRSUR-003
2768,19,0,COLONIA MIRAFLORES SUR LOTE 32,MIRAFLORES SUR LOTE 32,MIRAFLORES SUR LOTE 32,Default,185,19-MIRSUR-001
2351,19,0,CONDOMINIOS ALTOS DE MIRAFLORES SUR LOTE 33,CONDOMINIOS ALTOS DE MIRAFLORES SUR LOTE 33,CONDOMINIOS ALTOS DE MIRAFLORES SUR LOTE 33,Default,851,19-CONALT-001
457,15,1514,MIRALAGO,MIRALAGO,MIRALAGO,Default,783,15-MIRXXX-001
